symbol,name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,23.992,$14.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
DWIN,PowerShares DWA Tactical Multi-Asset Income Portfolio,26.67,$110.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwin
DWLV,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,25.4,$11.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwlv
DWSN,Dawson Geophysical Company,7.64,$165.27M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dwsn
DWTR,PowerShares DWA Tactical Sector Rotation Portfolio,23.99,$164.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwtr
DXCM,"DexCom, Inc.",63.34,$5.35B,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxcm
DXGE,WisdomTree Germany Hedged Equity Fund,26.26,$131.3M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxge
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,35.09,$77.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxjs
DXKW,WisdomTree Korea Hedged Equity Fund,20.87,$10.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxkw
DXLG,"Destination XL Group, Inc.",4.1,$208.38M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dxlg
DXPE,"DXP Enterprises, Inc.",34.97,$606.26M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dxpe
DXPS,WisdomTree United Kingdom Hedged Equity Fund,25.545,$26.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps
DXTR,Dextera Surgical Inc.,1.381,$12.33M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxtr
DXYN,"The Dixie Group, Inc.",3.3,$53.19M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
DYNT,Dynatronics Corporation,2.5,$7.21M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/dynt
DYSL,Dynasil Corporation of America,1.16,$19.54M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dysl
DZSI,"DASAN Zhone Solutions, Inc.",1.1,$90.06M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/dzsi
EA,Electronic Arts Inc.,75.58,$22.81B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea
EACQ,Easterly Acquisition Corp.,10,$250M,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/eacq
EACQU,Easterly Acquisition Corp.,10.17,n/a,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/eacqu
EACQW,Easterly Acquisition Corp.,0.595,n/a,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/eacqw
EAGL,Double Eagle Acquisition Corp.,9.8648,$616.55M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eagl
EAGLU,Double Eagle Acquisition Corp.,10.31,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eaglu
EAGLW,Double Eagle Acquisition Corp.,0.36,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eaglw
EARS,Auris Medical Holding AG,1.2,$41.2M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ears
EBAY,eBay Inc.,27.39,$30.62B,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ebay
EBAYL,eBay Inc.,24.9,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ebayl
EBIO,"Eleven Biotherapeutics, Inc.",2.1,$50.9M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebio
EBIX,"Ebix, Inc.",57.7,$1.87B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ebix
EBMT,"Eagle Bancorp Montana, Inc.",19.1,$72.19M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebmt
EBSB,"Meridian Bancorp, Inc.",18,$966.85M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebsb
EBTC,Enterprise Bancorp Inc,32.52,$372.33M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc
ECAC,E-compass Acquisition Corp.,10.2999,$54.69M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/ecac
ECACR,E-compass Acquisition Corp.,0.52,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/ecacr
ECACU,E-compass Acquisition Corp.,10.801,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/ecacu
ECHO,"Echo Global Logistics, Inc.",25.5,$745.27M,2009,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/echo
ECOL,"US Ecology, Inc.",46.75,$1.02B,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol
ECPG,Encore Capital Group Inc,26.95,$688.09M,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg
ECYT,"Endocyte, Inc.",2.65,$112.01M,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt
EDAP,EDAP TMS S.A.,3.01,$86.47M,1997,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/edap
EDBI,Legg Mason Emerging Markets Diversified Core ETF,26.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi
EDGE,"Edge Therapeutics, Inc.",11.51,$332.84M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/edge
EDGW,"Edgewater Technology, Inc.",6.7,$82.93M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/edgw
EDIT,"Editas Medicine, Inc.",13.99,$512.82M,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/edit
EDUC,Educational Development Corporation,9.15,$37.34M,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/educ
EEFT,"Euronet Worldwide, Inc.",71.79,$3.75B,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft
EEI,"Ecology and Environment, Inc.",8.8,$37.79M,1987,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eei
EEMA,iShares MSCI Emerging Markets Asia Index Fund,53.7,$174.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eema
EFAS,Global X MSCI SuperDividend EAFE ETF,14.905,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/efas
EFII,"Electronics for Imaging, Inc.",42.2,$1.97B,1992,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/efii
EFOI,"Energy Focus, Inc.",5.07,$59.27M,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/efoi
EFSC,Enterprise Financial Services Corporation,38.8,$776.44M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc
EFUT,eFuture Holding Inc.,6.08,$32M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/efut
EGAN,eGain Corporation,2.25,$60.98M,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/egan
EGBN,"Eagle Bancorp, Inc.",60.3,$2.03B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/egbn
EGHT,8x8 Inc,13.15,$1.19B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eght
EGLE,Eagle Bulk Shipping Inc.,6.36,$305.96M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/egle
EGLT,Egalet Corporation,6.92,$174.31M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eglt
EGOV,NIC Inc.,24.4,$1.61B,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/egov
EGRX,"Eagle Pharmaceuticals, Inc.",74.35,$1.15B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/egrx
EGT,Entertainment Gaming Asia Incorporated,1.31,$18.95M,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/egt
EHTH,"eHealth, Inc.",10.05,$184.33M,2006,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ehth
EIGI,"Endurance International Group Holdings, Inc.",7.65,$1.08B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eigi
EIGR,"Eiger BioPharmaceuticals, Inc.",11.85,$99.03M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/eigr
EKSO,"Ekso Bionics Holdings, Inc.",4.38,$95.84M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ekso
ELEC,Electrum Special Acquisition Corporation,9.8701,$246.75M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elec
ELECU,Electrum Special Acquisition Corporation,10.09,$252.25M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecu
ELECW,Electrum Special Acquisition Corporation,0.265,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecw
ELGX,"Endologix, Inc.",6.91,$571.4M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx
ELNK,EarthLink Holdings Corp.,5.25,$598.5M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/elnk
ELON,Echelon Corporation,5.18,$22.96M,1998,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/elon
ELOS,Syneron Medical Ltd.,8,$282.2M,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
ELSE,"Electro-Sensors, Inc.",3.4401,$11.68M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/else
ELTK,Eltek Ltd.,0.87,$8.82M,1997,Technology,Electrical Products,http://www.nasdaq.com/symbol/eltk
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,68.784,$55.03M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcb
EMCF,Emclaire Financial Corp,25.65,$55.05M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/emcf
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.3189,$22.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg
EMCI,EMC Insurance Group Inc.,27.8,$586.68M,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,27.88,$41.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emif
EMITF,Elbit Imaging Ltd.,3.49,$32.08M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/emitf
EMKR,EMCORE Corporation,6.25,$163.37M,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/emkr
EML,Eastern Company (The),20.5,$128.21M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/eml
EMMS,Emmis Communications Corporation,3.27,$40.29M,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms
ENDP,Endo International plc,15.82,$3.53B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp
ENFC,Entegra Financial Corp.,19.2,$123.68M,2014,Finance,Banks,http://www.nasdaq.com/symbol/enfc
ENG,ENGlobal Corporation,1.36,$37.21M,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eng
ENOC,"EnerNOC, Inc.",6.05,$186.98M,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/enoc
ENPH,"Enphase Energy, Inc.",1.11,$68.72M,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/enph
ENSG,"The Ensign Group, Inc.",21.91,$1.11B,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
ENT,Global Eagle Entertainment Inc.,6.15,$524.65M,2011,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ent
ENTA,"Enanta Pharmaceuticals, Inc.",31.24,$594.68M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/enta
ENTG,"Entegris, Inc.",17.4,$2.46B,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg
ENTL,"Entellus Medical, Inc.",18.19,$343.14M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/entl
ENZL,iShares MSCI New Zealand Capped ETF,42.33,$129.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enzl
ENZY          ,Enzymotec Ltd.,6.35,$144.26M,2013,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/enzy
EPAY,"Bottomline Technologies, Inc.",24.35,$986.91M,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/epay
EPIX,ESSA Pharma Inc.,2.3494,$68.36M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epix
EPZM,"Epizyme, Inc.",10.5,$609.12M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epzm
EQBK,"Equity Bancshares, Inc.",31.9,$262.2M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/eqbk
EQFN,Equitable Financial Corp.,9.3,$32.34M,2015,Finance,Savings Institutions,http://www.nasdaq.com/symbol/eqfn
EQIX,"Equinix, Inc.",329.42,$23.51B,2000,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqix
ERI,"Eldorado Resorts, Inc.",15.25,$718.36M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/eri
ERIC,Ericsson,5.12,$17.05B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric
ERIE,Erie Indemnity Company,108.04,$5.65B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie
ERII,"Energy Recovery, Inc.",10.41,$544.98M,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii
ERS,"Empire Resources, Inc.",5.2,$43.7M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ers
ESBK,Elmira Savings Bank NY (The),20.3,$54.91M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esbk
ESCA,"Escalade, Incorporated",13.3,$190.22M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/esca
ESEA,Euroseas Ltd.,2.3,$25.62M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea
ESES,"Eco-Stim Energy Solutions, Inc.",2,$28.83M,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/eses
ESG,FlexShares STOXX US ESG Impact Index Fund,51.8,$5.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esg
ESGD,iShares MSCI EAFE ESG Optimized ETF,54.09,$5.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgd
ESGE,iShares MSCI EM ESG Optimized ETF,54.6099,$5.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esge
ESGG,FlexShares STOXX Global ESG Impact Index Fund,76.16,$7.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgg
ESGR,Enstar Group Limited,196.75,$3.81B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr
ESIO,"Electro Scientific Industries, Inc.",5.11,$165.89M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio
ESLT,Elbit Systems Ltd.,98.96,$4.23B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/eslt
ESND,Essendant Inc.,19.73,$729.39M,n/a,Consumer Services,Paper,http://www.nasdaq.com/symbol/esnd
ESPR,"Esperion Therapeutics, Inc.",10.68,$240.88M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/espr
ESRX,Express Scripts Holding Company,75.83,$46.76B,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx
ESSA,"ESSA Bancorp, Inc.",14.89,$169.65M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa
ESSF,"ETRE REIT, LLC",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essf
ESXB,Community Bankers Trust Corporation.,6.3,$138.27M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esxb
ETFC,E*TRADE Financial Corporation,35.3,$9.67B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/etfc
ETRM,EnteroMedics Inc.,0.0483,$5.47M,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/etrm
ETSY,"Etsy, Inc.",11.93,$1.38B,2015,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/etsy
EUFN,iShares MSCI Europe Financials Sector Index Fund,18.14,$342.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eufn
EVAR,"Lombard Medical, Inc.",0.7901,$15.71M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/evar
EVBG,"Everbridge, Inc.",15.53,$421.61M,2016,n/a,n/a,http://www.nasdaq.com/symbol/evbg
EVBS,"Eastern Virginia Bankshares, Inc.",9.06,$118.84M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbs
EVEP,"EV Energy Partners, L.P.",1.937,$95.02M,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep
EVGBC,Eaton Vance NextShares Trust,100.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evgbc
EVK,"Ever-Glory International Group, Inc.",2.15,$31.79M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/evk
EVLMC,Eaton Vance NextShares Trust II,100.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evlmc
EVLV,EVINE Live Inc.,1.65,$94.6M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/evlv
EVOK,"Evoke Pharma, Inc.",1.58,$19.51M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/evok
EVOL,"Evolving Systems, Inc.",3.9,$46.44M,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/evol
EVSTC,Eaton Vance NextShares Trust,100.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evstc
EWBC,"East West Bancorp, Inc.",48.98,$7.06B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ewbc
EWZS,iShares MSCI Brazil Small-Cap ETF,10.43,$40.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ewzs
EXA,Exa Corporation,14.92,$221.13M,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/exa
EXAC,"Exactech, Inc.",26.35,$373.77M,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac
EXAS,Exact Sciences Corporation,13.64,$1.48B,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas
EXEL,"Exelixis, Inc.",16.52,$4.73B,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel
EXFO,EXFO Inc,4.45,$101.46M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo
EXLS,"ExlService Holdings, Inc.",47.44,$1.59B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/exls
EXPD,"Expeditors International of Washington, Inc.",53.39,$9.63B,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/expd
EXPE,"Expedia, Inc.",122.01,$18.31B,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe
EXPO,"Exponent, Inc.",60.2,$1.54B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo
EXTR,"Extreme Networks, Inc.",4.29,$459.26M,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr
EYEG,"Eyegate Pharmaceuticals, Inc.",1.62,$15.53M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyeg
EYEGW,"Eyegate Pharmaceuticals, Inc.",0.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyegw
EYES,"Second Sight Medical Products, Inc.",1.91,$80.69M,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyes
EZPW,"EZCORP, Inc.",11.6,$626.18M,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw
FAAR,First Trust Alternative Absolute Return Strategy ETF,29.0547,$2.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faar
FAB,First Trust Multi Cap Value AlphaDEX Fund,49.43,$111.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fab
FAD,First Trust Multi Cap Growth AlphaDEX Fund,51.7275,$80.18M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fad
FALC,"FalconStor Software, Inc.",0.55,$24.01M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc
FALN,iShares Fallen Angels USD Bond ETF,26.327,$10.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faln
FANG,"Diamondback Energy, Inc.",110,$8.59B,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fang
FARM,Farmer Brothers Company,34.05,$571.82M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm
FARO,"FARO Technologies, Inc.",36.2,$603.61M,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro
FAST,Fastenal Company,47.49,$13.73B,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast
FATE,"Fate Therapeutics, Inc.",3.02,$103.13M,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fate
FB,"Facebook, Inc.",115.1,$331.74B,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb
FBIO,"Fortress Biotech, Inc.",2.24,$109.48M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbio
FBIZ,"First Business Financial Services, Inc.",22.33,$194.42M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FBMS,"The First Bancshares, Inc.",25.15,$136.51M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FBNC,First Bancorp,25.37,$510.43M,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FBNK,"First Connecticut Bancorp, Inc.",21.75,$343.85M,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FBRC,FBR & Co,11.75,$81.26M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/fbrc
FBSS,"Fauquier Bankshares, Inc.",16.05,$60.24M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss
FBZ,First Trust Brazil AlphaDEX Fund,12.5701,$98.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbz
FCA,First Trust China AlphaDEX Fund,19.8289,$3.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fca
FCAN,First Trust Canada AlphaDEX Fund,23.5635,$7.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcan
